cancellation,no_delivery,delivery_delay,delivery_time,late_delivery_flag,avg_installments,total_payment,freight_value,product_description_length,product_photos_qty,is_dissatisfied
0.0,0.0,-4.0,5.0,0.0,10.0,348.95500000000004,38.94,998.0,3.0,0
0.0,0.0,-14.0,10.0,0.0,1.0,337.38,38.94,511.0,1.0,0
0.0,0.0,-20.0,5.0,0.0,1.0,304.56,38.94,637.3333333333334,1.0,0
0.0,0.0,-10.0,13.0,0.0,1.0,238.44,28.45,708.0,2.0,0
0.0,0.0,16.0,42.0,1.0,1.0,348.95500000000004,38.94,1098.0,4.0,0
0.0,0.0,-16.0,11.0,0.0,10.0,305.7,15.8,537.0,3.0,1
0.0,0.0,-6.0,12.0,0.0,8.0,230.86,13.86,684.0,1.0,0
0.0,0.0,-5.0,30.0,0.0,3.0,266.86,26.96,1715.0,4.0,0
0.0,0.0,-4.0,9.0,0.0,4.0,348.95500000000004,13.42,1800.0,7.0,0
0.0,0.0,-30.0,38.0,0.0,8.0,219.28,38.94,1287.0,1.0,0
0.0,0.0,1.0,9.0,1.0,8.0,348.95500000000004,38.94,1005.0,1.0,0
0.0,0.0,-4.0,19.0,0.0,6.0,206.99,16.09,232.0,1.0,0
0.0,0.0,-12.0,6.0,0.0,1.0,213.09,13.1,386.0,5.0,0
0.0,0.0,-13.0,10.0,0.0,6.0,282.52,22.62,2789.0,1.0,0
0.0,0.0,-25.0,3.0,0.0,3.0,197.0,18.0,1212.0,1.0,0
0.0,0.0,-25.0,4.0,0.0,5.0,348.95500000000004,18.93,2151.0,1.0,0
0.0,0.0,-11.0,12.0,0.0,1.0,348.95500000000004,38.94,315.0,1.0,0
0.0,0.0,-11.0,11.0,0.0,3.0,348.95500000000004,16.34,505.0,1.0,0
0.0,0.0,-4.0,3.0,0.0,5.0,348.95500000000004,38.94,428.0,2.0,0
0.0,0.0,-9.0,21.0,0.0,5.0,344.28,32.379999999999995,569.5,3.0,1
0.0,0.0,-16.0,5.0,0.0,5.0,302.54,12.64,616.0,1.0,0
0.0,0.0,-15.0,12.0,0.0,3.0,348.95500000000004,38.7,2352.0,3.0,0
0.0,0.0,-33.0,8.0,0.0,8.0,348.95500000000004,38.94,1946.0,4.0,0
0.0,0.0,-11.0,9.0,0.0,1.0,310.21,38.94,147.0,6.0,0
0.0,0.0,-12.0,13.0,0.0,10.0,236.16,17.16,216.0,3.0,0
0.0,0.0,-2.0,1.0,0.0,10.0,301.8,26.9,344.0,3.0,0
0.0,0.0,-18.0,7.0,0.0,8.0,348.95500000000004,21.36,380.0,1.0,0
0.0,0.0,-4.0,42.0,0.0,1.0,314.04,38.94,1177.0,1.0,0
0.0,0.0,-5.0,13.0,0.0,10.0,348.95500000000004,20.69,439.0,5.0,0
0.0,0.0,-22.0,11.0,0.0,2.0,237.0,22.0,516.0,1.0,0
0.0,0.0,-16.0,36.0,0.0,7.0,348.95500000000004,20.08,555.0,2.0,0
0.0,0.0,-27.0,10.0,0.0,1.0,348.95500000000004,38.94,977.0,1.0,0
0.0,0.0,-12.0,7.0,0.0,10.0,348.95500000000004,38.94,606.0,2.0,0
0.0,0.0,-6.0,8.0,0.0,5.0,348.95500000000004,38.94,1716.0,1.0,0
0.0,0.0,19.0,40.0,1.0,8.0,207.2,19.2,111.0,1.0,1
0.0,0.0,-12.0,22.0,0.0,4.0,237.88,17.98,499.0,2.0,0
0.0,0.0,-46.0,7.0,0.0,10.0,348.95500000000004,38.94,910.0,2.0,0
0.0,0.0,-4.0,16.0,0.0,5.0,270.67,24.05,1246.0,1.0,0
0.0,0.0,-16.0,15.0,0.0,8.0,348.95500000000004,23.43,606.0,2.0,0
0.0,0.0,-4.0,5.0,0.0,3.0,251.33,31.34,606.0,2.0,0
0.0,0.0,-18.0,4.0,0.0,1.0,257.79,17.44,2518.0,2.0,0
0.0,0.0,31.0,56.0,1.0,10.0,249.08,17.38,594.0,1.0,1
0.0,0.0,-20.0,6.0,0.0,5.0,238.41,13.91,386.0,1.0,0
0.0,0.0,-29.0,5.0,0.0,3.0,348.95500000000004,18.83,383.0,1.0,0
0.0,0.0,-19.0,10.0,0.0,2.0,348.95500000000004,38.94,400.3333333333333,1.8333333333333333,0
0.0,0.0,-2.0,13.0,0.0,1.0,348.95500000000004,12.86,2579.0,3.0,0
0.0,0.0,12.0,48.0,1.0,10.0,348.95500000000004,38.94,982.0,3.0,1
0.0,0.0,-21.0,18.0,0.0,15.0,213.74,38.94,1177.0,1.0,0
0.0,0.0,-13.0,3.0,0.0,3.0,348.95500000000004,13.45,1387.0,3.0,0
0.0,0.0,-17.0,16.0,0.0,10.0,348.95500000000004,38.94,286.0,4.0,0
0.0,0.0,-11.0,8.0,0.0,10.0,348.95500000000004,37.54,1176.0,3.0,0
0.0,0.0,-13.0,8.0,0.0,8.0,248.81,18.82,729.0,2.0,0
0.0,0.0,-15.0,5.0,0.0,8.0,215.38,15.49,279.0,1.0,0
0.0,0.0,-33.0,2.0,0.0,10.0,307.8,18.0,1693.0,2.0,0
0.0,0.0,-6.0,15.0,0.0,2.0,248.08,16.38,594.0,1.0,0
0.0,0.0,-7.0,7.0,0.0,9.0,348.95500000000004,38.94,1190.0,2.0,0
0.0,0.0,40.0,67.0,1.0,4.0,199.47,38.94,1190.0,1.0,1
0.0,0.0,-22.0,16.0,0.0,1.0,207.79,27.8,3745.0,6.0,0
0.0,0.0,-16.0,8.0,0.0,1.0,348.95500000000004,32.84,528.0,2.0,0
0.0,0.0,-25.0,3.0,0.0,8.0,348.95500000000004,38.94,84.0,1.0,0
0.0,0.0,-14.0,19.0,0.0,7.0,348.95500000000004,38.94,1093.0,2.0,0
0.0,0.0,-19.0,5.0,0.0,10.0,348.95500000000004,37.86,578.0,1.0,0
0.0,0.0,-18.0,12.0,0.0,10.0,236.21,23.81,1304.0,4.0,0
0.0,0.0,-12.0,19.0,0.0,1.0,343.5,38.94,2049.0,3.0,0
0.0,0.0,0.0,12.0,0.0,2.0,267.5,27.5,1030.0,5.0,0
0.0,0.0,-23.0,6.0,0.0,6.0,348.95500000000004,23.08,3839.0,4.0,0
0.0,0.0,-17.0,2.0,0.0,10.0,348.95500000000004,33.41,1726.0,5.0,0
0.0,0.0,-12.0,9.0,0.0,8.0,215.83,16.83,864.0,7.0,0
0.0,0.0,-12.0,20.0,0.0,4.0,348.95500000000004,38.94,871.0,4.0,0
0.0,0.0,-35.0,9.0,0.0,3.0,249.89,19.99,1128.0,2.0,0
0.0,0.0,-16.0,18.0,0.0,3.0,348.95500000000004,21.62,535.0,1.0,0
0.0,0.0,-17.0,27.0,0.0,5.0,235.18,35.2,447.0,2.0,0
0.0,0.0,-11.0,4.0,0.0,1.0,282.07,16.17,1558.0,4.0,0
0.0,0.0,-7.0,2.0,0.0,5.0,246.99,37.29,903.0,6.0,0
0.0,0.0,-10.0,1.0,0.0,5.0,348.95500000000004,15.03,1459.0,9.0,0
0.0,0.0,-16.0,15.0,0.0,1.0,348.95500000000004,38.94,589.0,3.0,0
0.0,0.0,-6.0,25.0,0.0,1.0,268.18,18.19,289.0,1.0,0
0.0,0.0,-10.0,14.0,0.0,1.0,221.39,26.4,408.0,1.0,1
0.0,0.0,-14.0,10.0,0.0,1.0,275.5,38.94,658.0,4.0,0
0.0,0.0,-9.0,6.0,0.0,1.0,348.95500000000004,38.94,1910.0,4.0,0
0.0,0.0,-8.0,30.0,0.0,10.0,348.95500000000004,38.94,1392.0,3.0,0
0.0,0.0,-20.0,10.0,0.0,2.0,315.33,26.33,500.0,1.0,0
0.0,0.0,-14.0,19.0,0.0,10.0,321.38,38.94,458.5,3.5,0
0.0,0.0,-48.0,6.0,0.0,3.0,348.95500000000004,35.17,872.0,2.0,0
0.0,0.0,-15.0,6.0,0.0,10.0,348.95500000000004,23.63,320.0,1.0,0
0.0,0.0,-29.0,3.0,0.0,6.0,348.95500000000004,38.94,402.0,1.0,0
0.0,0.0,-6.0,17.0,0.0,10.0,348.95500000000004,19.33,1809.0,5.0,0
0.0,0.0,-15.0,16.0,0.0,3.0,285.7,24.7,789.0,1.0,0
0.0,0.0,-28.0,15.0,0.0,7.0,348.95500000000004,38.94,756.0,1.0,0
0.0,0.0,-7.0,10.0,0.0,10.0,259.46,38.94,503.0,1.0,1
0.0,0.0,-21.0,6.0,0.0,1.0,268.4,38.94,414.0,1.0,1
0.0,0.0,-12.0,16.0,0.0,1.0,348.95500000000004,38.94,1138.8,1.0,0
0.0,0.0,-20.0,3.0,0.0,7.0,348.95500000000004,32.97,1105.0,1.0,0
0.0,0.0,-12.0,31.0,0.0,1.0,348.95500000000004,38.94,606.0,2.0,1
0.0,0.0,3.0,24.0,1.0,10.0,223.93,38.94,128.0,1.5,1
0.0,0.0,-28.0,6.0,0.0,4.0,294.98,18.98,1288.0,1.0,0
0.0,0.0,-21.0,7.0,0.0,6.0,348.95500000000004,25.95,686.0,2.0,0
0.0,0.0,-7.0,14.0,0.0,10.0,348.95500000000004,23.23,1064.0,1.0,0
0.0,0.0,-7.0,5.0,0.0,1.0,285.59,38.94,1132.0,8.0,0
0.0,0.0,-12.0,12.0,0.0,8.0,348.95500000000004,38.94,316.0,1.0,0
0.0,0.0,-20.0,11.0,0.0,5.0,245.51,27.61,1505.0,1.0,0
0.0,0.0,-17.0,4.0,0.0,1.0,348.95500000000004,19.18,528.0,3.0,0
0.0,0.0,-11.0,1.0,0.0,3.0,348.95500000000004,38.94,494.0,2.0,0
0.0,0.0,-9.0,18.0,0.0,1.0,348.95500000000004,26.07,973.0,1.0,0
0.0,0.0,-17.0,4.0,0.0,8.0,270.66,38.94,798.6666666666666,1.6666666666666667,0
0.0,0.0,-6.0,24.0,0.0,8.0,348.95500000000004,20.75,765.0,3.0,0
0.0,0.0,-11.0,12.0,0.0,5.0,348.95500000000004,27.0,698.0,1.0,0
0.0,0.0,-10.0,11.0,0.0,4.0,308.12,20.12,344.0,3.0,1
0.0,0.0,-23.0,6.0,0.0,8.0,348.95500000000004,25.33,876.0,2.0,0
0.0,0.0,-27.0,8.0,0.0,3.0,335.48,38.94,500.0,1.0,1
0.0,0.0,-9.0,11.0,0.0,10.0,348.95500000000004,13.13,3498.0,1.0,0
0.0,0.0,-20.0,7.0,0.0,1.0,241.22,31.22,2381.0,3.0,0
0.0,0.0,-15.0,2.0,0.0,6.0,315.08,20.08,92.0,1.0,0
0.0,0.0,-27.0,5.0,0.0,3.0,348.95500000000004,38.94,282.0,2.0,0
0.0,0.0,-20.0,11.0,0.0,10.0,230.19,31.19,487.0,3.0,0
0.0,0.0,-4.0,2.0,0.0,4.0,238.67,8.87,566.0,2.0,0
0.0,0.0,-15.0,7.0,0.0,1.0,348.95500000000004,38.94,1265.0,7.0,0
0.0,0.0,-43.0,15.0,0.0,1.0,348.95500000000004,38.94,326.0,1.0,0
0.0,0.0,-15.0,19.0,0.0,10.0,221.79,21.89,298.0,1.0,0
0.0,0.0,-11.0,2.0,0.0,1.0,308.79,13.09,665.0,7.0,0
0.0,0.0,-15.0,15.0,0.0,8.0,298.79,38.94,1502.5714285714287,1.4285714285714286,0
0.0,0.0,-16.0,17.0,0.0,4.0,338.85,37.85,380.0,1.0,1
0.0,0.0,-13.0,2.0,0.0,5.0,264.52,24.62,1505.0,1.0,0
0.0,0.0,-34.0,6.0,0.0,7.0,348.95500000000004,20.73,862.0,1.0,0
0.0,0.0,-21.0,9.0,0.0,1.0,348.95500000000004,22.38,465.0,2.0,0
0.0,0.0,-14.0,13.0,0.0,8.0,195.12,38.94,1893.0,1.0,0
0.0,0.0,-11.0,3.0,0.0,1.0,348.95500000000004,18.02,686.0,2.0,0
0.0,0.0,-10.0,25.0,0.0,3.0,253.79,18.89,225.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,1.0,290.3,38.94,987.0,1.0,0
0.0,0.0,-14.0,6.0,0.0,10.0,269.21,24.21,1885.0,1.0,0
0.0,0.0,13.0,31.0,1.0,3.0,200.55,23.56,1456.0,1.0,1
0.0,0.0,-20.0,11.0,0.0,3.0,348.95500000000004,24.18,1024.0,1.0,0
0.0,0.0,-18.0,8.0,0.0,6.0,337.83,38.94,423.0,1.0,0
0.0,0.0,-17.0,14.0,0.0,1.0,348.95500000000004,38.94,271.0,1.0,0
0.0,0.0,-10.0,11.0,0.0,8.0,293.75,10.55,1258.0,4.0,0
0.0,0.0,-14.0,10.0,0.0,10.0,348.95500000000004,38.94,553.6666666666666,1.6666666666666667,1
0.0,0.0,-15.0,2.0,0.0,4.0,348.95500000000004,18.16,673.0,4.0,0
0.0,0.0,-10.0,12.0,0.0,10.0,348.95500000000004,38.94,864.0,3.0,0
0.0,0.0,14.0,42.0,1.0,15.0,218.8,38.94,210.5,1.0,1
0.0,0.0,-27.0,7.0,0.0,1.0,247.99,19.99,771.0,1.0,0
0.0,0.0,6.0,19.0,1.0,10.0,348.95500000000004,26.55,3896.0,7.0,1
0.0,0.0,-6.0,8.0,0.0,3.0,199.73,25.73,1901.0,1.0,0
0.0,0.0,7.0,26.0,1.0,5.0,348.95500000000004,38.94,1404.0,4.0,1
0.0,0.0,-8.0,21.0,0.0,1.0,348.95500000000004,18.5,875.0,1.0,0
0.0,0.0,-12.0,10.0,0.0,2.0,348.95500000000004,17.14,773.0,1.0,0
0.0,0.0,8.0,23.0,1.0,8.0,346.76,16.76,2644.0,6.0,0
0.0,0.0,-22.0,7.0,0.0,8.0,347.31,17.41,561.0,1.0,1
0.0,0.0,-3.0,14.0,0.0,10.0,258.29,18.39,646.0,1.0,0
0.0,0.0,-3.0,21.0,0.0,6.0,228.62,18.72,236.0,1.0,0
0.0,0.0,18.0,39.0,1.0,8.0,211.14,16.24,641.0,1.0,1
0.0,0.0,-4.0,20.0,0.0,1.0,271.35,35.45,1892.0,4.0,0
0.0,0.0,-17.0,16.0,0.0,10.0,348.95500000000004,38.94,747.0,1.0,0
0.0,0.0,-21.0,10.0,0.0,10.0,348.95500000000004,32.0,1726.0,5.0,0
0.0,0.0,-5.0,4.0,0.0,1.0,319.43,9.43,1266.0,1.0,0
0.0,0.0,-6.0,13.0,0.0,8.0,348.95500000000004,38.94,270.0,5.0,0
0.0,0.0,-26.0,3.0,0.0,1.0,298.43,38.94,994.5,2.0,1
0.0,0.0,33.0,47.0,1.0,5.0,348.95500000000004,38.94,2638.0,6.0,1
0.0,0.0,16.0,45.0,1.0,8.0,348.95500000000004,31.34,3839.0,4.0,1
0.0,0.0,-47.0,21.0,0.0,2.0,249.02,31.02,1201.0,1.0,0
0.0,0.0,-13.0,4.0,0.0,8.0,348.95500000000004,16.86,765.0,3.0,0
0.0,0.0,-8.0,15.0,0.0,10.0,348.95500000000004,38.94,594.0,1.0,0
0.0,0.0,-20.0,7.0,0.0,1.0,243.95,19.45,309.0,1.0,0
0.0,0.0,-15.0,8.0,0.0,8.0,241.15,38.94,993.0,5.0,0
0.0,0.0,-17.0,30.0,0.0,1.0,348.95500000000004,38.94,1745.0,1.0,0
0.0,0.0,-8.0,9.0,0.0,1.0,348.95500000000004,38.94,597.0,1.0,0
0.0,0.0,-31.0,20.0,0.0,4.0,347.79,38.94,293.0,1.0,0
0.0,0.0,-25.0,31.0,0.0,8.0,348.95500000000004,38.94,1099.0,3.0,0
0.0,0.0,-8.0,14.0,0.0,10.0,285.64,16.64,499.0,1.0,1
0.0,0.0,-6.0,14.0,0.0,10.0,348.95500000000004,38.94,610.0,2.0,0
0.0,0.0,-10.0,1.0,0.0,3.0,241.81,12.81,518.0,2.0,0
0.0,0.0,-14.0,10.0,0.0,1.0,221.47,22.47,487.0,3.0,0
0.0,0.0,-8.0,18.0,0.0,2.0,348.95500000000004,38.94,452.0,1.0,0
0.0,0.0,-15.0,8.0,0.0,1.0,348.95500000000004,16.54,1209.0,1.0,0
0.0,0.0,-3.0,19.0,0.0,4.0,315.4,35.5,270.0,1.0,0
0.0,0.0,-5.0,2.0,0.0,1.0,348.95500000000004,38.94,3436.0,1.0,0
0.0,0.0,-12.0,6.0,0.0,4.0,348.95500000000004,16.93,404.0,3.0,0
0.0,0.0,-16.0,10.0,0.0,8.0,288.46,38.94,503.0,3.0,0
0.0,0.0,-8.0,9.0,0.0,10.0,348.95500000000004,38.94,867.0,3.0,0
0.0,0.0,0.0,16.0,0.0,7.0,348.95500000000004,16.42,468.0,1.0,0
0.0,0.0,-21.0,13.0,0.0,8.0,348.95500000000004,23.16,786.0,2.0,0
0.0,0.0,-16.0,15.0,0.0,5.0,259.82,38.94,235.0,1.5,0
0.0,0.0,-14.0,5.0,0.0,6.0,200.13,10.14,289.0,1.0,0
0.0,0.0,-14.0,10.0,0.0,5.0,289.22,19.77,1377.0,1.0,0
0.0,0.0,32.0,51.0,1.0,10.0,304.67,19.87,449.0,2.0,1
0.0,0.0,-21.0,16.0,0.0,10.0,348.95500000000004,38.94,2685.0,2.0,0
0.0,0.0,-6.0,4.0,0.0,4.0,308.28,9.28,1081.0,2.0,0
0.0,0.0,-15.0,11.0,0.0,8.0,215.14,16.14,1680.0,1.0,0
0.0,0.0,-29.0,4.0,0.0,1.0,262.59,23.0,626.0,3.0,0
0.0,0.0,-10.0,14.0,0.0,8.0,342.02,17.02,2644.0,6.0,0
0.0,0.0,-7.0,4.0,0.0,10.0,269.52,38.94,3571.0,1.0,0
0.0,0.0,-10.0,9.0,0.0,4.0,220.89,20.89,1358.0,7.0,0
0.0,0.0,-19.0,10.0,0.0,1.0,348.95500000000004,38.94,432.0,1.0,0
0.0,0.0,-13.0,18.0,0.0,1.0,207.27,38.94,1893.0,1.0,0
0.0,0.0,-14.0,10.0,0.0,9.0,226.86,32.88,433.0,1.0,1
0.0,0.0,8.0,32.0,1.0,3.0,245.45,35.46,516.0,1.0,1
0.0,0.0,-8.0,10.0,0.0,5.0,348.95500000000004,21.47,2141.0,1.0,0
0.0,0.0,-15.0,21.0,0.0,10.0,227.38,27.48,298.0,1.0,0
0.0,0.0,-8.0,5.0,0.0,2.0,348.95500000000004,12.26,536.0,3.0,0
0.0,0.0,-8.0,14.0,0.0,5.0,265.6,28.61,1249.0,3.0,0
0.0,0.0,-16.0,20.0,0.0,10.0,236.0,21.0,708.0,2.0,0
0.0,0.0,-12.0,8.0,0.0,10.0,192.0,38.94,1235.0,3.3333333333333335,0
0.0,0.0,-6.0,7.0,0.0,1.0,279.7,10.7,498.0,1.0,1
0.0,0.0,-22.0,2.0,0.0,10.0,348.95500000000004,16.96,1384.0,3.0,1
0.0,0.0,20.0,41.0,1.0,2.0,261.16,21.17,1001.0,1.0,1
0.0,0.0,-14.0,8.0,0.0,6.0,333.51,38.94,266.0,3.0,0
0.0,0.0,-22.0,13.0,0.0,5.0,220.81,30.91,497.0,2.0,0
0.0,0.0,-24.0,7.0,0.0,5.0,348.95500000000004,14.67,374.0,1.0,0
0.0,0.0,-15.0,8.0,0.0,1.0,246.36,16.37,1193.0,3.0,0
0.0,0.0,-10.0,4.0,0.0,4.0,242.8,12.81,933.0,1.0,0
0.0,0.0,-17.0,5.0,0.0,1.0,348.95500000000004,38.94,860.0,2.0,0
0.0,0.0,-12.0,14.0,0.0,1.0,206.74,28.74,671.0,5.0,0
0.0,0.0,-16.0,11.0,0.0,1.0,266.3,16.5,492.0,3.0,1
0.0,0.0,-12.0,8.0,0.0,2.0,348.95500000000004,38.94,1246.0,1.0,0
0.0,0.0,-21.0,8.0,0.0,1.0,348.95500000000004,38.94,532.5,2.0,0
0.0,0.0,-7.0,9.0,0.0,5.0,348.95500000000004,19.15,3156.0,1.0,0
0.0,0.0,-8.0,4.0,0.0,8.0,348.95500000000004,14.34,352.0,1.0,0
0.0,0.0,-7.0,3.0,0.0,10.0,286.9,21.9,582.0,1.0,0
0.0,0.0,-10.0,23.0,0.0,2.0,203.06,17.06,1077.0,1.0,0
0.0,0.0,-18.0,12.0,0.0,1.0,319.11,38.94,266.0,3.0,1
0.0,0.0,-8.0,15.0,0.0,1.0,348.95500000000004,38.94,257.0,1.0,1
