cancellation,no_delivery,delivery_delay,delivery_time,late_delivery_flag,avg_installments,total_payment,freight_value,product_description_length,product_photos_qty,is_dissatisfied
0.0,0.0,-21.0,12.333333333333334,0.0,2.3333333333333335,405.03,57.03,1885.0,1.0,0
0.0,0.0,-12.5,13.5,0.0,3.5,259.81,35.53,397.5,1.5,0
0.0,0.0,-10.25,26.5,0.0,2.0,1050.385,151.82,703.0,1.5,0
0.0,0.0,-8.0,12.666666666666666,0.0,1.0,571.6800000000001,80.64,680.0,1.6666666666666667,1
0.0,0.0,-24.0,10.5,0.0,1.0,244.23,44.43,758.0,1.5,0
0.0,0.0,-9.333333333333334,6.333333333333333,0.0,1.0,332.95,31.25,386.3333333333333,1.6666666666666667,0
0.0,0.0,-18.0,12.5,0.0,8.0,162.28,32.3,492.0,2.0,0
0.0,0.0,-14.0,7.5,0.0,1.5,317.83,50.53,894.5,1.0,0
0.0,0.0,-15.5,13.0,0.0,5.5,175.41000000000003,33.19,394.0,1.5,0
0.0,0.0,-11.0,20.0,0.0,10.0,430.79,70.4,638.5,1.0,0
0.0,0.0,43.0,73.0,1.0,7.5,222.56,55.16,429.5,2.0,0
0.0,0.0,-11.0,13.5,0.0,1.0,443.63500000000005,48.03,1627.75,8.0,0
0.0,0.0,-13.5,6.0,0.0,2.0,460.93500000000006,51.019999999999996,921.5,5.0,0
0.0,0.0,-13.0,15.0,0.0,1.0,225.24,61.019999999999996,565.0,1.0,0
0.0,0.0,-8.5,20.0,0.0,1.0,312.49,37.07,422.0,1.0,0
0.0,0.0,-9.5,19.0,0.0,15.0,601.3050000000001,57.29,984.5,1.0,0
0.0,0.0,-17.0,6.0,0.0,3.0,176.56,58.56,551.0,1.5,0
0.0,0.0,-19.0,5.5,0.0,1.0,193.82999999999998,23.85,309.5,6.0,0
0.0,0.0,-11.0,10.0,0.0,4.0,474.18500000000006,63.28,494.3333333333333,1.8333333333333333,1
0.0,0.0,-14.0,10.0,0.0,7.333333333333333,518.02,71.12,1456.6666666666667,4.0,0
0.0,0.0,-11.5,19.0,0.0,4.5,211.2,52.800000000000004,855.5,1.75,0
0.0,0.0,-7.0,22.0,0.0,7.75,697.9100000000001,77.88,1694.5,1.5,1
0.0,0.0,-1.5,21.0,0.5,1.5,372.37500000000006,53.459999999999994,474.5,1.0,0
0.0,0.0,-15.333333333333334,15.666666666666666,0.0,1.5,355.32,45.44,435.0,2.0,0
0.0,0.0,-11.5,14.5,0.0,1.0,214.94,38.65,1905.0,3.5,0
0.0,0.0,-4.5,8.5,0.0,1.0,157.53,18.63,1296.0,4.5,0
0.0,0.0,-17.5,7.0,0.0,5.5,128.22,26.32,679.5,3.5,0
0.0,0.0,-27.0,13.0,0.0,1.0,190.96,51.26,511.3333333333333,1.3333333333333333,0
0.0,0.0,-18.5,19.0,0.0,3.0,612.885,31.159999999999997,204.5,1.0,0
0.0,0.0,-9.0,12.5,0.0,3.5,230.84,50.86,1241.0,1.0,0
0.0,0.0,-12.5,5.5,0.0,2.5,285.33000000000004,28.740000000000002,1050.5,1.0,0
0.0,0.0,-8.0,9.0,0.0,2.0,227.10999999999999,38.97,794.0,1.0,0
0.0,0.0,-14.0,5.333333333333333,0.0,1.0,114.49,31.810000000000002,568.6666666666666,1.6666666666666667,0
0.0,0.0,-11.0,7.0,0.0,5.5,210.8,30.9,913.5,2.5,0
0.0,0.0,-7.5,12.0,0.0,2.0,168.99,24.009999999999998,402.5,1.0,0
0.0,0.0,-0.5,22.5,0.5,6.0,309.24,56.34,941.5,3.5,1
0.0,0.0,-11.0,18.5,0.0,5.5,284.6,36.55,765.5,1.5,0
0.0,0.0,-11.5,8.5,0.0,1.0,144.60000000000002,25.799999999999997,824.5,2.5,0
0.0,0.0,-7.5,4.5,0.0,2.0,425.44,52.69,936.0,2.5,0
0.0,0.0,-14.0,7.0,0.0,1.0,256.1,48.51,538.0,1.5,0
0.0,0.0,-10.5,13.0,0.0,2.5,174.48,30.5,295.0,3.0,0
0.0,0.0,-16.0,9.5,0.0,6.5,345.52,55.269999999999996,879.5,3.5,0
0.0,0.0,-14.0,7.5,0.0,3.0,306.53999999999996,34.64,1165.5,3.0,0
0.0,0.0,-16.0,14.0,0.0,1.0,80.2,30.2,931.0,1.0,0
0.0,0.0,-9.333333333333334,13.333333333333334,0.0,2.0,253.98,36.08,194.66666666666666,1.6666666666666667,0
0.0,0.0,-12.25,16.5,0.0,3.0,860.3500000000001,101.03999999999999,889.0,1.5,0
0.0,0.0,-16.0,10.0,0.0,1.0,154.34,44.47,1164.0,1.5,0
0.0,0.0,-12.5,14.5,0.0,10.0,273.0,33.2,361.0,1.0,0
0.0,0.0,-18.0,8.0,0.0,4.5,118.15,31.35,476.5,4.5,0
0.0,0.0,-20.5,7.5,0.0,7.5,555.825,76.81,421.0,2.5,0
0.0,0.0,-13.5,14.0,0.0,4.0,230.75,35.86,453.5,1.0,0
0.0,0.0,-16.0,5.0,0.0,4.5,195.09,35.2,365.0,2.5,0
0.0,0.0,-16.5,15.0,0.0,1.0,174.3,30.5,928.0,1.0,0
0.0,0.0,-9.0,4.0,0.0,1.0,268.77,39.269999999999996,662.5,6.5,0
0.0,0.0,-8.0,21.0,0.0,1.0,253.23000000000002,60.12,478.0,3.25,0
0.0,0.0,-11.0,5.5,0.0,4.5,132.24,17.44,440.0,2.5,0
0.0,0.0,-2.5,43.0,0.5,1.0,504.95000000000005,77.88,1287.5,1.0,1
0.0,0.0,-24.0,13.0,0.0,5.0,204.9,42.0,1143.5,1.0,0
0.0,0.0,-8.0,15.0,0.0,2.0,168.06,25.259999999999998,278.0,1.0,0
0.0,0.0,-10.0,11.0,0.0,5.0,388.45500000000004,62.64,778.0,3.0,0
0.0,0.0,-10.0,13.5,0.0,3.0,495.53,59.08,1217.0,5.0,0
0.0,0.0,-9.0,13.5,0.0,2.0,344.09,64.09,400.5,1.5,0
0.0,0.0,-12.0,8.0,0.0,2.0,206.63,56.44,504.5,1.5,0
0.0,0.0,-16.0,6.0,0.0,9.0,314.12,38.769999999999996,384.0,3.5,0
0.0,0.0,-8.25,11.75,0.0,1.0,237.3,49.32,625.0,1.5,0
0.0,0.0,-16.0,8.0,0.0,2.5,447.62500000000006,58.67999999999999,697.0,3.5,0
0.0,0.0,8.5,36.5,1.0,2.0,199.42000000000002,40.52,986.0,1.0,1
0.0,0.0,-13.5,19.5,0.0,4.5,422.225,36.64,1073.0,2.5,0
0.0,0.0,-2.0,18.0,0.0,1.0,130.12,72.92,872.0,2.0,1
0.0,0.0,-17.0,10.0,0.0,1.0,292.76,53.04,593.5,1.0,0
0.0,0.0,-11.0,7.0,0.0,1.0,312.43,24.43,445.5,1.0,0
0.0,0.0,-42.0,16.5,0.0,7.5,361.64,101.47999999999999,686.0,2.5,0
0.0,0.0,-16.5,4.0,0.0,1.0,386.40999999999997,48.879999999999995,883.0,2.5,0
0.0,0.0,-6.0,12.5,0.0,1.5,210.22,40.239999999999995,1113.5,1.0,0
0.0,0.0,-4.5,5.5,0.0,3.5,86.99,16.990000000000002,542.5,2.5,0
0.0,0.0,-15.666666666666666,10.666666666666666,0.0,15.0,1026.495,46.489999999999995,1941.6666666666667,5.333333333333333,0
0.0,0.0,-13.0,22.0,0.0,1.5,204.54000000000002,45.65,2763.5,2.5,0
0.0,0.0,-6.0,20.666666666666668,0.0,3.0,312.15,51.15,418.3333333333333,1.0,0
0.0,0.0,-12.0,8.0,0.0,2.0,151.27,38.589999999999996,394.5,1.5,0
0.0,0.0,-16.5,5.0,0.0,1.0,92.73,28.759999999999998,418.5,2.0,0
0.0,0.0,-11.0,9.0,0.0,1.5,95.61,22.61,645.5,1.0,1
0.0,0.0,0.0,22.5,0.5,2.0,119.88,31.89,824.5,1.0,0
0.0,0.0,-8.5,15.0,0.0,5.5,668.125,77.88,1031.0,1.5,0
0.0,0.0,-13.0,11.5,0.0,3.0,151.41,25.42,250.0,1.0,0
0.0,0.0,-10.0,9.0,0.0,5.5,195.16,21.27,589.0,1.0,0
0.0,0.0,-23.5,6.5,0.0,4.0,91.4,37.02,758.5,1.0,0
0.0,0.0,-23.0,12.0,0.0,7.0,342.1,54.04,213.5,3.25,0
0.0,0.0,-21.0,17.5,0.0,1.0,334.74,77.88,340.0,2.0,0
0.0,0.0,-18.0,14.0,0.0,1.0,477.68,57.69,162.0,5.0,0
0.0,0.0,-12.0,13.0,0.0,1.0,175.28,35.48,543.0,2.0,0
0.0,0.0,-30.5,11.5,0.0,8.0,371.85,40.06,328.0,2.0,0
0.0,0.0,-9.0,12.5,0.5,2.5,253.07999999999998,46.08,490.75,1.0,0
0.0,0.0,-7.0,10.0,0.0,1.5,64.46000000000001,22.66,1333.0,1.5,0
0.0,0.0,2.0,30.0,0.5,3.0,253.72000000000003,34.41,606.0,1.0,1
0.0,0.0,7.5,26.5,0.5,5.0,135.07,23.77,221.0,1.0,0
0.0,0.0,-6.5,5.0,0.0,1.0,129.24,29.64,295.0,1.0,0
0.0,0.0,-26.0,9.0,0.0,3.0,323.96,34.11,443.0,1.5,0
0.0,0.0,-14.0,6.0,0.0,1.5,449.0,57.739999999999995,1007.0,2.0,0
0.0,0.0,-9.0,19.0,0.5,1.0,109.93,36.230000000000004,295.5,3.0,0
0.0,0.0,-15.5,7.0,0.0,2.0,88.42,29.21,525.5,3.0,0
0.0,0.0,-20.0,15.5,0.0,8.0,504.7950000000001,57.92,839.0,1.0,0
0.0,0.0,-18.5,4.5,0.0,3.0,251.5,67.7,2502.5,1.0,0
0.0,0.0,-6.5,5.0,0.0,1.0,173.09,18.61,399.0,2.5,0
0.0,0.0,-19.666666666666668,6.0,0.0,1.0,127.28,42.3,597.0,3.0,0
0.0,0.0,-21.0,14.0,0.0,2.5,87.38,32.58,342.0,3.5,0
0.0,0.0,-10.5,16.0,0.0,3.5,118.1,43.3,388.5,3.0,0
0.0,0.0,-15.0,9.5,0.0,7.0,235.3,47.67,680.0,2.25,0
0.0,0.0,-11.5,2.5,0.0,1.0,259.32,19.43,400.0,1.5,0
0.0,0.0,-8.666666666666666,19.0,0.0,6.0,424.03,58.13,1791.6666666666667,2.6666666666666665,0
0.0,0.0,-13.333333333333334,9.666666666666666,0.0,10.0,743.55,56.550000000000004,473.3333333333333,2.0,0
0.0,0.0,-18.5,7.0,0.0,3.5,146.26999999999998,29.369999999999997,418.5,1.0,0
0.0,0.0,-5.5,13.5,0.0,12.5,392.28,32.28,1813.0,1.0,0
0.0,0.0,-10.0,23.0,0.0,7.5,166.39,36.59,653.0,1.5,0
0.0,0.0,-9.5,8.5,0.0,4.5,253.08,55.68,2126.0,1.0,0
0.0,0.0,-11.5,14.0,0.0,4.0,395.95500000000004,36.839999999999996,801.5,2.5,0
0.0,0.0,-9.0,22.5,0.0,1.0,557.695,77.88,911.0,1.0,0
0.0,0.0,-7.0,10.0,0.0,2.0,156.85,21.0,1367.5,1.5,0
0.0,0.0,-14.5,22.0,0.0,1.0,602.965,57.03,514.0,1.0,1
0.0,0.0,-9.5,7.5,0.0,4.0,210.62,21.63,591.0,2.0,0
0.0,0.0,-21.0,17.5,0.0,3.0,322.49,52.69,1161.5,4.0,0
0.0,0.0,-14.5,11.0,0.0,1.0,149.72,72.92,218.0,1.0,0
0.0,0.0,-15.0,10.75,0.0,5.0,857.95,139.45999999999998,684.75,3.75,0
0.0,0.0,-23.5,11.333333333333334,0.0,1.0,110.72,52.32000000000001,1565.5,1.1666666666666667,0
0.0,0.0,-6.5,9.5,0.0,2.0,227.03,37.230000000000004,876.0,2.0,0
0.0,0.0,-12.0,10.0,0.0,1.0,141.70999999999998,17.71,681.0,5.5,0
0.0,0.0,-15.0,15.5,0.0,5.5,697.9100000000001,77.88,317.0,1.0,0
0.0,0.0,-9.5,12.0,0.0,1.0,135.17000000000002,30.27,492.5,3.5,0
0.0,0.0,-22.0,11.5,0.0,2.0,119.87,52.89,399.5,1.5,0
0.0,0.0,-18.5,4.0,0.0,1.0,229.5,41.72,2402.0,1.0,0
0.0,0.0,-6.5,10.0,0.0,1.0,245.29000000000002,25.490000000000002,825.5,5.0,0
0.0,0.0,-14.333333333333334,14.0,0.0,8.666666666666666,609.12,92.32,431.0,4.666666666666667,0
0.0,0.0,-15.666666666666666,9.666666666666666,0.0,5.0,504.26,94.67,567.6666666666666,1.6666666666666667,0
0.0,0.0,-14.5,13.5,0.0,1.5,148.31,49.97,901.0,3.0,0
0.0,0.0,-33.0,11.0,0.0,4.5,100.46000000000001,35.56,751.5,5.5,1
0.0,0.0,-11.5,11.0,0.0,1.0,196.5,57.22,659.0,2.0,0
0.0,0.0,-4.5,15.5,0.5,4.0,197.16000000000003,22.759999999999998,477.5,1.0,0
0.0,0.0,-17.5,11.5,0.0,3.5,254.38,53.04,703.5,1.5,0
0.0,0.0,-10.0,14.0,0.0,5.5,290.37,51.709999999999994,1058.0,1.0,0
0.0,0.0,-11.5,8.0,0.0,3.0,258.67,28.87,695.0,2.0,0
0.0,0.0,26.0,45.666666666666664,1.0,2.6666666666666665,106.19999999999999,45.3,1385.6666666666667,1.6666666666666667,1
0.0,0.0,-16.5,5.0,0.0,2.0,439.44,55.89,917.25,1.0,1
0.0,0.0,-11.0,13.0,0.0,3.5,245.14999999999998,42.25,326.0,1.0,0
0.0,0.0,-14.0,12.0,0.0,1.0,509.57500000000005,55.21000000000001,524.5,2.5,0
0.0,0.0,-12.0,3.0,0.0,1.0,556.58,57.17999999999999,826.0,1.8333333333333333,0
0.0,0.0,-8.0,4.0,0.0,5.5,470.9,21.91,601.5,3.0,0
0.0,0.0,-1.5,29.0,0.5,6.0,439.53999999999996,41.74,894.5,1.5,0
0.0,0.0,-10.5,17.0,0.0,1.5,463.72,43.92,250.5,1.0,0
0.0,0.0,-3.5,16.0,0.0,1.0,82.0,34.2,316.0,4.0,0
0.0,0.0,-11.5,21.5,0.0,7.5,234.99,61.01,563.75,6.0,0
0.0,0.0,-8.333333333333334,14.666666666666666,0.0,1.0,506.24,76.74,536.6666666666666,1.0,0
0.0,0.0,-12.0,4.5,0.0,3.0,177.75,18.85,695.5,3.0,0
0.0,0.0,-24.0,15.0,0.0,8.333333333333334,263.85,47.88,452.6666666666667,3.0,0
0.0,0.0,-10.0,9.0,0.0,1.0,231.88,46.18,984.0,1.5,0
0.0,0.0,-10.5,6.0,0.0,3.0,68.11,25.619999999999997,281.0,3.0,0
0.0,0.0,-12.5,17.5,0.0,10.0,436.88,45.879999999999995,333.0,1.5,0
0.0,0.0,-15.0,6.0,0.0,1.0,477.95500000000004,77.88,1827.0,1.0,1
0.0,0.0,-17.0,16.5,0.0,5.0,314.39,55.49,446.5,4.5,0
0.0,0.0,-5.5,19.5,0.5,2.0,239.62,45.62,1409.5,2.0,0
0.0,0.0,-20.0,10.0,0.0,1.0,95.1,30.2,300.5,1.0,0
0.0,0.0,-12.0,18.0,0.0,1.0,362.84000000000003,77.88,209.0,1.0,0
0.0,0.0,-9.5,11.5,0.0,13.5,439.25500000000005,27.05,445.5,1.5,0
0.0,0.0,-16.0,13.5,0.0,3.0,148.36,43.46,554.0,2.5,0
0.0,0.0,-16.5,13.0,0.0,8.0,243.54,33.739999999999995,1045.0,5.5,0
0.0,0.0,-2.5,12.0,0.0,2.0,131.42,17.44,999.0,2.0,0
0.0,0.0,-13.0,21.0,0.0,7.0,176.13,48.129999999999995,233.5,4.0,0
0.0,0.0,-24.5,10.5,0.0,1.5,337.59000000000003,42.79,235.0,1.0,0
0.0,0.0,-10.0,5.5,0.0,10.0,425.24,30.439999999999998,271.0,1.0,0
0.0,0.0,-12.0,5.5,0.0,1.0,153.7,25.71,617.5,1.5,0
0.0,0.0,-6.5,8.0,0.0,10.0,772.58,76.88,844.5,3.5,0
0.0,0.0,-11.5,4.0,0.0,2.0,192.14,17.34,784.5,1.5,1
0.0,0.0,-18.5,11.5,0.0,2.0,220.32999999999998,52.53,575.0,1.0,0
0.0,0.0,-12.0,14.0,0.0,1.5,163.85,32.95,456.5,3.0,0
0.0,0.0,-7.0,17.5,0.0,1.0,228.97,39.980000000000004,448.0,4.0,0
0.0,0.0,-21.5,12.5,0.0,1.0,380.44,32.94,1369.5,1.0,0
0.0,0.0,-14.5,7.0,0.0,7.0,244.02,46.02,404.0,5.0,0
0.0,0.0,-8.0,6.0,0.0,1.0,456.24,39.24,373.6666666666667,1.3333333333333333,0
0.0,0.0,-13.0,8.5,0.0,1.0,697.9100000000001,77.88,921.5,4.5,0
0.0,0.0,-11.333333333333334,5.0,0.0,1.0,227.51000000000002,23.54,519.6666666666666,2.3333333333333335,0
0.0,0.0,-14.5,13.5,0.0,4.5,127.38,41.58,617.0,2.0,0
0.0,0.0,-14.333333333333334,10.0,0.0,1.0,214.9,45.2,2523.0,1.0,0
0.0,0.0,-28.5,7.0,0.0,1.0,164.69,47.88999999999999,636.0,1.25,0
0.0,0.0,-12.5,8.0,0.0,3.0,253.92,42.14,1434.0,4.5,0
0.0,0.0,-18.5,6.5,0.0,5.0,324.1,40.3,2119.5,1.5,0
0.0,0.0,-14.5,10.75,0.0,1.0,330.06,61.81,503.75,2.25,0
0.0,0.0,-19.5,4.5,0.0,1.0,111.54,21.65,1233.0,1.5,0
0.0,0.0,-14.5,3.5,0.0,1.5,186.3,26.5,422.0,1.5,0
0.0,0.0,-8.0,8.5,0.0,1.0,158.07,18.09,692.5,4.5,0
0.0,0.0,-17.333333333333332,10.333333333333334,0.0,1.3333333333333333,168.85,37.15,527.0,3.0,0
0.0,0.0,-9.0,8.5,0.0,1.0,162.85,29.35,648.5,1.5,0
0.0,0.0,-13.5,15.0,0.0,9.5,273.68,44.68,472.5,1.0,0
0.0,0.0,-22.5,8.5,0.0,1.0,263.64,38.64,2515.5,2.5,0
0.0,0.0,-17.0,10.5,0.0,1.0,110.93,32.74,1245.5,1.0,1
0.0,0.0,-22.0,9.0,0.0,10.0,277.25,42.55,898.0,2.5,0
0.0,0.0,-18.5,6.0,0.0,2.0,262.56,42.66,478.0,1.5,0
0.0,0.0,-16.0,5.5,0.0,1.0,100.78,45.980000000000004,521.0,4.0,0
0.0,0.0,-11.0,17.5,0.0,10.0,349.3,59.12,2413.5,1.5,0
0.0,0.0,-20.0,10.0,0.0,1.0,177.81,34.41,800.5,1.5,0
0.0,0.0,-15.5,13.5,0.0,3.5,397.17500000000007,46.41,594.5,1.0,0
0.0,0.0,-2.0,26.0,0.0,1.0,1005.1700000000001,147.14,3053.0,6.0,0
0.0,0.0,0.5,24.5,0.5,4.0,138.26,32.26,564.5,1.0,0
0.0,0.0,-19.0,9.0,0.0,2.0,263.28,41.290000000000006,355.5,1.5,0
0.0,0.0,-17.0,5.0,0.0,4.5,200.07999999999998,36.08,593.5,5.0,0
0.0,0.0,-32.0,5.0,0.0,3.0,95.14,38.16,399.5,3.5,0
0.0,0.0,-19.0,8.0,0.0,5.0,122.12,30.12,267.5,1.5,0
0.0,0.0,-11.0,11.5,0.0,1.0,225.68,40.790000000000006,361.25,1.5,0
0.0,0.0,-17.5,15.0,0.0,9.0,473.235,77.88,697.0,3.5,0
0.0,0.0,-33.0,6.666666666666667,0.0,1.0,699.83,61.45,911.3333333333334,1.3333333333333333,0
0.0,0.0,-15.0,15.5,0.0,6.5,142.04,30.34,440.5,1.5,0
0.0,0.0,-7.5,6.5,0.0,1.0,518.49,58.64,786.0,4.0,0
0.0,0.0,-15.0,12.5,0.0,6.0,264.95000000000005,58.69,937.5,7.0,0
0.0,0.0,-8.5,17.0,0.0,3.0,400.51,60.71,922.5,4.5,0
0.0,0.0,0.5,7.0,0.5,1.0,252.76,44.519999999999996,1355.5,2.0,0
